Date Time	Open	Low	High	Close	Volume	
12-08-2020 15:15:00	11320.45	11311.9	11320.45	11312	192300
12-08-2020 15:20:00	11311	11310.55	11318	11317	171075
12-08-2020 15:25:00	11315.85	11312.75	11318.3	11314.75	277425
13-08-2020 09:15:00	11338.2	11327.4	11359.1	11355	410553
13-08-2020 09:20:00	11357	11346.15	11358	11350.25	155775
13-08-2020 09:25:00	11350.25	11345.05	11356.9	11355.55	161175
13-08-2020 09:30:00	11356	11353	11362.65	11354.45	190650
13-08-2020 09:35:00	11354.65	11350.55	11358.8	11352.85	99900
13-08-2020 09:40:00	11352.25	11352.25	11359.15	11356.5	105600
13-08-2020 09:45:00	11356.5	11353.3	11359.05	11355	59550
13-08-2020 09:50:00	11354.95	11351.1	11355.95	11353.75	67125
13-08-2020 09:55:00	11353.5	11350.2	11355.9	11352.35	71550
13-08-2020 10:00:00	11352.25	11348	11354.95	11349	72300
13-08-2020 10:05:00	11350	11348.05	11353.55	11351	58350
13-08-2020 10:10:00	11353	11338	11353.45	11344	133725
13-08-2020 10:15:00	11343.75	11332.85	11343.75	11338	144825
13-08-2020 10:20:00	11338.15	11336	11342	11340.65	59250
13-08-2020 10:25:00	11340.7	11339.1	11347	11343.05	65325
13-08-2020 10:30:00	11342.05	11342	11346.6	11345.75	50625
13-08-2020 10:35:00	11345.75	11342.5	11350	11347.75	60150
13-08-2020 10:40:00	11348.1	11343.5	11349.45	11345	63525
13-08-2020 10:45:00	11345	11340.8	11347	11344.7	54600
13-08-2020 10:50:00	11344.6	11341.25	11348.7	11345.45	54975
13-08-2020 10:55:00	11346.5	11346	11349.25	11349.1	37950
13-08-2020 11:00:00	11348.5	11347.6	11351.55	11351.55	61875
13-08-2020 11:05:00	11351	11350.65	11366.7	11356.8	249225
13-08-2020 11:10:00	11356.65	11353.25	11357	11355.5	45975
13-08-2020 11:15:00	11356.35	11350.55	11356.35	11356	54300
13-08-2020 11:20:00	11356	11352.6	11359	11353.55	40350
13-08-2020 11:25:00	11353.5	11350.75	11357	11354.95	34500
13-08-2020 11:30:00	11353.6	11350.6	11358.8	11353	66225
13-08-2020 11:35:00	11353	11335.05	11354	11335.2	134100
13-08-2020 11:40:00	11332.75	11275	11332.75	11306.5	812775
13-08-2020 11:45:00	11305	11296	11314.9	11310.6	229575
13-08-2020 11:50:00	11310	11300	11312.9	11312	111450
13-08-2020 11:55:00	11312	11305	11312.25	11309.5	65850
13-08-2020 12:00:00	11309.5	11304.9	11313	11313	72825
13-08-2020 12:05:00	11312.6	11306.25	11315.95	11311	67800
13-08-2020 12:10:00	11311.65	11297.05	11313.95	11301.9	118725
13-08-2020 12:15:00	11301.7	11281	11303.3	11282	337875
13-08-2020 12:20:00	11281.2	11266.85	11289.9	11288.6	318750
13-08-2020 12:25:00	11289	11282.25	11293.5	11288.1	119400
13-08-2020 12:30:00	11287.9	11287.9	11304.15	11302	129375
13-08-2020 12:35:00	11300.55	11300.55	11314.45	11311.75	140400
13-08-2020 12:40:00	11311.75	11302.1	11312	11305	104850
13-08-2020 12:45:00	11305	11302.5	11315.55	11311.5	83775
13-08-2020 12:50:00	11311	11307.15	11315	11309	39450
13-08-2020 12:55:00	11308.85	11296.25	11314.2	11303.75	71550
13-08-2020 13:00:00	11302	11290.35	11302	11297.5	75150
13-08-2020 13:05:00	11299.45	11298	11310.65	11306	39225
13-08-2020 13:10:00	11306.75	11301.45	11313	11310	59175
13-08-2020 13:15:00	11311	11298.45	11314	11298.55	57000
13-08-2020 13:20:00	11299.45	11292.6	11306.6	11305.05	57300
13-08-2020 13:25:00	11304.5	11300.05	11308.8	11306.55	38550
13-08-2020 13:30:00	11305.55	11304	11311.95	11306.15	40950
13-08-2020 13:35:00	11307.95	11302	11311	11307.8	40050
13-08-2020 13:40:00	11307.8	11305	11326.45	11313.8	180675
13-08-2020 13:45:00	11316.75	11313.55	11330.95	11325	151650
13-08-2020 13:50:00	11325.2	11320	11329.45	11327.4	75900
13-08-2020 13:55:00	11327.65	11321.2	11328	11321.2	68325
13-08-2020 14:00:00	11322.8	11310.65	11322.8	11316.5	82950
13-08-2020 14:05:00	11316.45	11312	11328.9	11327.75	75825
13-08-2020 14:10:00	11326.3	11317.1	11330.95	11318	81525
13-08-2020 14:15:00	11318.25	11315	11322.8	11321.45	34575
13-08-2020 14:20:00	11321.45	11315.1	11330	11316	70575
13-08-2020 14:25:00	11315.05	11296.1	11317	11307.2	201825
13-08-2020 14:30:00	11307.2	11305.45	11313	11308.25	66000
13-08-2020 14:35:00	11308.6	11300	11311.6	11308.1	101100
13-08-2020 14:40:00	11308.05	11303	11314	11306.1	56475
13-08-2020 14:45:00	11307.2	11300.05	11310.5	11306.75	94500
13-08-2020 14:50:00	11306.4	11306.4	11320	11318.4	104175
13-08-2020 14:55:00	11317.85	11312.6	11320	11316	54075
13-08-2020 15:00:00	11316.1	11311.55	11327.75	11313	194775
13-08-2020 15:05:00	11313.95	11310.85	11318	11312.45	97950
13-08-2020 15:10:00	11312	11301.05	11312.85	11307	171600
13-08-2020 15:15:00	11308.55	11306	11320.65	11320	142500
13-08-2020 15:20:00	11320.95	11318.9	11325	11322.15	228075
13-08-2020 15:25:00	11322.3	11318.5	11326.8	11323.45	291975
14-08-2020 09:15:00	11341.95	11330	11348.5	11348.5	304277
14-08-2020 09:20:00	11350	11344.7	11354.7	11346.05	213675
14-08-2020 09:25:00	11348	11345	11359.95	11359.1	190050
14-08-2020 09:30:00	11360	11354.7	11366	11358	203400
14-08-2020 09:35:00	11360	11351.5	11360	11352.3	94275
14-08-2020 09:40:00	11351.7	11345.8	11354.9	11348	102825
14-08-2020 09:45:00	11347.05	11340.5	11353	11344	167700
14-08-2020 09:50:00	11344.5	11341	11348.4	11348	77475
14-08-2020 09:55:00	11347	11345	11352.6	11350.85	52350
14-08-2020 10:00:00	11350.25	11347.6	11357	11352	92100
14-08-2020 10:05:00	11353.25	11346.55	11354.25	11349.35	85200
14-08-2020 10:10:00	11349.45	11344.1	11350.4	11348.55	49500
14-08-2020 10:15:00	11348.15	11341	11352.45	11342	75675
14-08-2020 10:20:00	11342	11332.45	11342	11339	124650
14-08-2020 10:25:00	11340.25	11336	11343	11336.15	61650
14-08-2020 10:30:00	11337.05	11335	11343.95	11342.95	46125
14-08-2020 10:35:00	11343	11337	11344.25	11339	34875
14-08-2020 10:40:00	11338.1	11320.25	11339.65	11330	240000
14-08-2020 10:45:00	11331	11326	11336.55	11328.8	82650
14-08-2020 10:50:00	11329.5	11328	11340	11338	70275
14-08-2020 10:55:00	11339	11336	11342.55	11338.3	76575
14-08-2020 11:00:00	11337	11335	11342	11335	39975
14-08-2020 11:05:00	11336.25	11332.95	11343.5	11340.75	52725
14-08-2020 11:10:00	11341	11338.9	11343.95	11340.1	36075
14-08-2020 11:15:00	11340.95	11334.7	11343	11337.5	58800
14-08-2020 11:20:00	11336.8	11336.25	11347.65	11346	66150
14-08-2020 11:25:00	11347.1	11343.35	11349.35	11343.35	52200
14-08-2020 11:30:00	11344	11338.6	11347	11343	51900
14-08-2020 11:35:00	11343	11342	11346	11345.4	26325
14-08-2020 11:40:00	11345.1	11344.05	11351.05	11349.9	75300
14-08-2020 11:45:00	11348.05	11348.05	11355	11352	91200
14-08-2020 11:50:00	11352	11347.6	11354	11351.95	52425
14-08-2020 11:55:00	11351.85	11348.05	11354.95	11354.45	50400
14-08-2020 12:00:00	11353.1	11350	11353.65	11352	53550
14-08-2020 12:05:00	11353.6	11350.05	11354	11351	25800
14-08-2020 12:10:00	11351.05	11344.5	11397.7	11366.7	638700
14-08-2020 12:15:00	11367.85	11366.05	11372.2	11372.2	186450
14-08-2020 12:20:00	11372.6	11372.6	11390.05	11379.45	324600
14-08-2020 12:25:00	11379.3	11375	11379.75	11376.95	99450
14-08-2020 12:30:00	11376	11366.15	11377.3	11367.1	113925
14-08-2020 12:35:00	11367	11357.35	11367.35	11362	161550
14-08-2020 12:40:00	11360.15	11356.5	11364	11362	66975
14-08-2020 12:45:00	11360.75	11343.2	11360.75	11351.3	320925
14-08-2020 12:50:00	11352.25	11347	11357.65	11356.75	83325
14-08-2020 12:55:00	11355.25	11352	11357	11356.6	38325
14-08-2020 13:00:00	11356.35	11346.1	11356.6	11351.45	115725
14-08-2020 13:05:00	11351.2	11341.9	11354.9	11346.5	81075
14-08-2020 13:10:00	11346.55	11334.6	11351	11338	135600
14-08-2020 13:15:00	11338	11301	11338	11320	524250
14-08-2020 13:20:00	11320.85	11318.3	11328	11325.25	123525
14-08-2020 13:25:00	11325.9	11318.35	11328	11321	102525
14-08-2020 13:30:00	11320.1	11297	11321	11301	320400
14-08-2020 13:35:00	11300.3	11281.4	11303.95	11281.4	321000
14-08-2020 13:40:00	11281.4	11258	11281.4	11273.5	600375
14-08-2020 13:45:00	11272.6	11220.2	11273.1	11239.7	749925
14-08-2020 13:50:00	11239.5	11204.55	11245.6	11208.85	494250
14-08-2020 13:55:00	11210.15	11195	11221.85	11214.5	489525
14-08-2020 14:00:00	11210.3	11175.05	11212	11189.55	539475
14-08-2020 14:05:00	11188.75	11177	11203.15	11192.7	309825
14-08-2020 14:10:00	11192.8	11176.25	11198.95	11185	216375
14-08-2020 14:15:00	11184.5	11125.15	11184.5	11135.25	712950
14-08-2020 14:20:00	11137.05	11111	11141	11141	475500
14-08-2020 14:25:00	11139	11129.3	11154	11141.65	392175
14-08-2020 14:30:00	11139.95	11135	11162.85	11161.35	292275
14-08-2020 14:35:00	11161.3	11145.85	11168.8	11146.55	229125
14-08-2020 14:40:00	11147.1	11146.3	11169.1	11160	196725
14-08-2020 14:45:00	11159.9	11150.3	11177.25	11169.5	174300
14-08-2020 14:50:00	11169.5	11165.1	11177.45	11175	167325
14-08-2020 14:55:00	11175	11158.15	11183.7	11175	212100
14-08-2020 15:00:00	11175.1	11171.4	11199	11179.85	356475
14-08-2020 15:05:00	11179.85	11167	11184.05	11170.65	189825
14-08-2020 15:10:00	11171.55	11168.7	11186.7	11186.4	159450
14-08-2020 15:15:00	11185.7	11183	11197.4	11197.4	274200
14-08-2020 15:20:00	11197.2	11188	11198	11193.6	243300
14-08-2020 15:25:00	11192.3	11185.35	11195	11186.1	385650
14-08-2020 15:30:00	11186.15	11186.15	11186.15	11186.15	75
17-08-2020 09:15:00	11272.65	11221.5	11273.55	11230.8	838953
17-08-2020 09:20:00	11233.75	11206.95	11237.65	11219.05	443775
17-08-2020 09:25:00	11219.15	11215.45	11232.5	11227.55	242550
17-08-2020 09:30:00	11226	11208.9	11234.5	11214.15	201900
17-08-2020 09:35:00	11214	11185	11215.5	11189.95	359625
17-08-2020 09:40:00	11188.6	11168	11190.95	11176.5	382350
17-08-2020 09:45:00	11175.15	11155.35	11182	11181.7	278100
17-08-2020 09:50:00	11181	11181	11210.65	11201.15	323175
17-08-2020 09:55:00	11200	11198	11213.7	11200.1	151950
17-08-2020 10:00:00	11202	11190.2	11212.85	11212.85	139800
17-08-2020 10:05:00	11212.1	11206.1	11221.1	11215.25	147525
17-08-2020 10:10:00	11216	11207.1	11220.2	11216.7	120225
17-08-2020 10:15:00	11216.7	11216	11228.35	11220.05	182250
17-08-2020 10:20:00	11220	11213	11239.5	11238.15	247575
17-08-2020 10:25:00	11238.6	11230.05	11241.45	11233.05	129825
17-08-2020 10:30:00	11233.35	11233.1	11246.05	11243.25	126600
17-08-2020 10:35:00	11241.75	11224.65	11244.05	11230	110550
17-08-2020 10:40:00	11229.85	11225.8	11242.7	11242.7	86025
17-08-2020 10:45:00	11242.15	11237.3	11245.75	11245	97050
17-08-2020 10:50:00	11245.55	11230.6	11245.9	11232.85	78450
17-08-2020 10:55:00	11231.3	11217	11232.85	11220.35	99300
17-08-2020 11:00:00	11220.35	11213.5	11224.95	11215.1	115950
17-08-2020 11:05:00	11215.1	11215	11234.65	11233	76200
17-08-2020 11:10:00	11233	11220	11233.7	11220.6	46050
17-08-2020 11:15:00	11220.55	11220.55	11230	11221.7	35925
17-08-2020 11:20:00	11221.5	11210	11222.5	11216	92625
17-08-2020 11:25:00	11218.75	11202.7	11218.75	11214	118500
17-08-2020 11:30:00	11214	11213.35	11228.4	11222.2	78900
17-08-2020 11:35:00	11223	11205	11225.7	11211.85	72675
17-08-2020 11:40:00	11211	11205.05	11217	11205.1	51825
17-08-2020 11:45:00	11206.95	11201.1	11218	11217.5	119700
17-08-2020 11:50:00	11217	11206.85	11217	11214	54000
17-08-2020 11:55:00	11215.7	11215	11225	11218	66675
17-08-2020 12:00:00	11217	11217	11226	11222.95	53250
17-08-2020 12:05:00	11222.8	11220	11232.4	11226	104850
17-08-2020 12:10:00	11227.4	11222.2	11238.45	11235.6	109725
17-08-2020 12:15:00	11237.5	11227.3	11243.6	11232.1	106950
17-08-2020 12:20:00	11231.1	11224.4	11233.05	11231.3	55425
17-08-2020 12:25:00	11231.45	11226.4	11234.45	11234.2	30900
17-08-2020 12:30:00	11233.55	11230	11243.1	11230	108150
17-08-2020 12:35:00	11231.4	11225.85	11237.65	11227.6	46425
17-08-2020 12:40:00	11227.3	11215	11231.45	11218	102450
17-08-2020 12:45:00	11219.05	11199.25	11219.85	11208.35	175650
17-08-2020 12:50:00	11209.15	11205.85	11215.5	11213	98850
17-08-2020 12:55:00	11212.15	11212.1	11227.95	11225.4	90150
17-08-2020 13:00:00	11224.75	11222	11236	11231	113400
17-08-2020 13:05:00	11230.4	11220.6	11231	11229	44925
17-08-2020 13:10:00	11229.75	11217.25	11229.95	11227.35	72975
17-08-2020 13:15:00	11227.35	11217.1	11229.15	11222.45	49650
17-08-2020 13:20:00	11221.3	11220.15	11233	11229.6	44850
17-08-2020 13:25:00	11229.5	11228.7	11242	11232.6	94425
17-08-2020 13:30:00	11232.5	11220	11237.75	11223	61350
17-08-2020 13:35:00	11222.65	11219.25	11231.95	11226.4	49950
17-08-2020 13:40:00	11226.9	11225	11234	11228.5	34650
17-08-2020 13:45:00	11229.65	11221.5	11233.3	11227.7	37575
17-08-2020 13:50:00	11226.85	11225.1	11263.45	11262.25	273450
17-08-2020 13:55:00	11262	11242.25	11262	11247	162900
17-08-2020 14:00:00	11246.1	11236	11255.5	11240.4	148650
17-08-2020 14:05:00	11242	11231.1	11242	11238.8	76050
17-08-2020 14:10:00	11239.15	11206	11240	11217.3	312900
17-08-2020 14:15:00	11216.3	11196	11221.35	11217.8	255450
17-08-2020 14:20:00	11216.55	11215.05	11227.2	11219.9	101400
17-08-2020 14:25:00	11219.9	11207.85	11223	11221.8	73350
17-08-2020 14:30:00	11221.8	11218.95	11246.3	11235	196125
17-08-2020 14:35:00	11235	11231.2	11244	11237	87975
17-08-2020 14:40:00	11237.25	11231.15	11240	11235.8	55350
17-08-2020 14:45:00	11236.3	11226	11239	11237.65	83775
17-08-2020 14:50:00	11238	11232.25	11242.2	11232.25	55275
17-08-2020 14:55:00	11233.65	11232	11241.25	11235.9	57975
17-08-2020 15:00:00	11235.85	11235.85	11253.4	11248	223650
17-08-2020 15:05:00	11248.05	11248.05	11278.95	11267.5	539175
17-08-2020 15:10:00	11267.55	11261.55	11273.75	11261.55	200400
17-08-2020 15:15:00	11261.25	11261.25	11282	11276.45	237900
17-08-2020 15:20:00	11275.15	11273.25	11281.25	11277.9	236400
17-08-2020 15:25:00	11278.8	11275	11281	11281	308850
18-08-2020 09:15:00	11276.9	11261.8	11295.45	11294	405977
18-08-2020 09:20:00	11306.45	11294.5	11307	11298.85	403725
18-08-2020 09:25:00	11299.9	11292	11309.9	11309.9	179400
18-08-2020 09:30:00	11312	11305.55	11317.7	11307.05	233700
18-08-2020 09:35:00	11308	11304.95	11313.55	11312.75	134550
18-08-2020 09:40:00	11311.7	11305	11314.85	11314.15	97125
18-08-2020 09:45:01	11314.9	11308.05	11316.6	11312.05	101400
18-08-2020 09:50:00	11312.7	11305.8	11316.55	11313.4	97200
18-08-2020 09:55:00	11313	11302	11313	11305	95175
18-08-2020 10:00:01	11305.7	11296.3	11307.85	11306.15	110475
18-08-2020 10:05:00	11306.25	11301	11309	11302	56100
18-08-2020 10:10:00	11302.5	11301.05	11308.15	11308	67950
18-08-2020 10:15:00	11308.3	11308	11329.2	11321.55	373725
18-08-2020 10:20:00	11321.55	11319	11324	11323.75	95625
18-08-2020 10:25:00	11323.05	11320.8	11332	11330.05	167850
18-08-2020 10:30:00	11330	11321.25	11331.65	11322.55	94350
18-08-2020 10:35:00	11322	11319	11326.9	11325.65	63975
18-08-2020 10:40:00	11326.45	11324.3	11329.65	11329	87000
18-08-2020 10:45:00	11328.35	11322.55	11330.5	11326.6	115125
18-08-2020 10:50:00	11327.5	11320.95	11328.75	11324.1	72000
18-08-2020 10:55:04	11326.6	11315.7	11326.6	11317.15	97200
18-08-2020 11:00:00	11317	11316	11323.1	11322.5	54825
18-08-2020 11:05:00	11322.5	11316.3	11323.05	11317.05	34425
18-08-2020 11:10:01	11318	11310.1	11320.7	11314	72675
18-08-2020 11:15:01	11313.3	11312.85	11320.6	11313.1	64800
18-08-2020 11:20:01	11313.1	11308.5	11315.95	11309.2	115125
18-08-2020 11:25:00	11309.15	11302.75	11315.5	11313.05	155925
18-08-2020 11:30:01	11313.95	11312.05	11319	11317.05	58725
18-08-2020 11:35:01	11316.05	11312.85	11318.95	11316	35400
18-08-2020 11:40:00	11316.9	11310.1	11318	11312	32775
18-08-2020 11:45:02	11310.5	11308.45	11316	11314.5	32100
18-08-2020 11:50:01	11314.95	11309.05	11318.1	11312	40800
18-08-2020 11:55:05	11312	11306	11313.35	11313.35	54750
18-08-2020 12:00:03	11313.05	11290.75	11313.05	11296.05	319050
18-08-2020 12:05:01	11296	11291	11300.5	11299.6	78525
18-08-2020 12:10:00	11298	11295	11299.3	11296.95	17550
